|company_name|startup_goa_link|gmap|lat|lng|place_id|formatted_address
155|Parikrama Tech|http://startupgoa.org/company/Parikrama%20Tech/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4978629, 'lng': 73.8354891}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.4965139197085, 'lng': 73.83414011970851}, 'northeast': {'lat': 15.4992118802915, 'lng': 73.83683808029151}}}, 'address_components': [{'types': ['premise'], 'long_name': 'Vrindavan Chambers', 'short_name': 'Vrindavan Chambers'}, {'types': ['route'], 'long_name': 'Mahatma Gandhi Road', 'short_name': 'MG Road'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Patto Centre', 'short_name': 'Patto Centre'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJtT15cYTAvzsRc-ILdwu2o7I', 'formatted_address': 'c5, 4th floor,, Vrindavan Chambers, MG Road, Patto Centre, Panaji, Goa 403001, India'}]|15.4978629|73.8354891|ChIJtT15cYTAvzsRc-ILdwu2o7I|c5, 4th floor,, Vrindavan Chambers, MG Road, Patto Centre, Panaji, Goa 403001, India
156|Parikrama-Tech|http://startupgoa.org/company/Parikrama-Tech/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4978629, 'lng': 73.8354891}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.4965139197085, 'lng': 73.83414011970851}, 'northeast': {'lat': 15.4992118802915, 'lng': 73.83683808029151}}}, 'address_components': [{'types': ['premise'], 'long_name': 'Vrindavan Chambers', 'short_name': 'Vrindavan Chambers'}, {'types': ['route'], 'long_name': 'Mahatma Gandhi Road', 'short_name': 'MG Road'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Patto Centre', 'short_name': 'Patto Centre'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJtT15cYTAvzsRc-ILdwu2o7I', 'formatted_address': 'c5, 4th floor,, Vrindavan Chambers, MG Road, Patto Centre, Panaji, Goa 403001, India'}]|15.4978629|73.8354891|ChIJtT15cYTAvzsRc-ILdwu2o7I|c5, 4th floor,, Vrindavan Chambers, MG Road, Patto Centre, Panaji, Goa 403001, India
157|Parinati Solutions|http://startupgoa.org/company/Parinati%20Solutions/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.319306, 'lng': 73.941181}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.3179570197085, 'lng': 73.9398320197085}, 'northeast': {'lat': 15.3206549802915, 'lng': 73.94252998029151}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Margoa', 'short_name': 'Margoa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403604', 'short_name': '403604'}], 'place_id': 'ChIJhevCP7uwvzsRQpF0SxavYJA', 'formatted_address': 'Above Apollo Tyres 1st Floor, Behind Kunde Suzuki Showroom, Gunulloy NH-17,Nuvem, Margoa, Goa 403604, India'}]|15.319306|73.941181|ChIJhevCP7uwvzsRQpF0SxavYJA|Above Apollo Tyres 1st Floor, Behind Kunde Suzuki Showroom, Gunulloy NH-17,Nuvem, Margoa, Goa 403604, India
158|PATRAO TOURISM|http://startupgoa.org/company/PATRAO%20TOURISM/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.387529, 'lng': 73.83782390000002}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.3861800197085, 'lng': 73.83647491970852}, 'northeast': {'lat': 15.3888779802915, 'lng': 73.83917288029153}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Chicalim', 'short_name': 'Chicalim'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403711', 'short_name': '403711'}], 'place_id': 'ChIJwRMvP_THvzsRqg16FwNFNyw', 'formatted_address': 'Airport Road, Navy Colony, Chicalim, Goa 403711, India'}]|15.387529|73.83782390000002|ChIJwRMvP_THvzsRqg16FwNFNyw|Airport Road, Navy Colony, Chicalim, Goa 403711, India
159|Phoenyxus|http://startupgoa.org/company/Phoenyxus/|||||
160|Photojaanic|http://startupgoa.org/company/Photojaanic/|||||
161|Pinnacle Themes|http://startupgoa.org/company/Pinnacle%20Themes/|||||
162|Pixegia Interactive|http://startupgoa.org/company/Pixegia%20Interactive/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4935975, 'lng': 73.8362138}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4922485197085, 'lng': 73.83486481970849}, 'northeast': {'lat': 15.4949464802915, 'lng': 73.8375627802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJVd2bbIzAvzsRCetdc_PT9Cw', 'formatted_address': 'Gera Imperium II, 5th Floor, Office No.:516,, Patto Plaza, Patto,, Panaji, Goa 403001, India'}]|15.4935975|73.8362138|ChIJVd2bbIzAvzsRCetdc_PT9Cw|Gera Imperium II, 5th Floor, Office No.:516,, Patto Plaza, Patto,, Panaji, Goa 403001, India
163|Pixegia Interactive LLP|http://startupgoa.org/company/Pixegia%20Interactive%20LLP/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4935975, 'lng': 73.8362138}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4922485197085, 'lng': 73.83486481970849}, 'northeast': {'lat': 15.4949464802915, 'lng': 73.8375627802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJVd2bbIzAvzsRCetdc_PT9Cw', 'formatted_address': 'Gera Imperium II, 5th Floor, Office No.:516,, Patto Plaza, Patto,, Panaji, Goa 403001, India'}]|15.4935975|73.8362138|ChIJVd2bbIzAvzsRCetdc_PT9Cw|Gera Imperium II, 5th Floor, Office No.:516,, Patto Plaza, Patto,, Panaji, Goa 403001, India
164|Pixelato|http://startupgoa.org/company/Pixelato/|||||
165|Planet Earthlings|http://startupgoa.org/company/Planet%20Earthlings/|||||
166|PlanQube Technologies|http://startupgoa.org/company/PlanQube%20Technologies/|||||
167|Powersoft Infowave|http://startupgoa.org/company/Powersoft%20Infowave/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.590876, 'lng': 73.808278}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5895270197085, 'lng': 73.80692901970849}, 'northeast': {'lat': 15.5922249802915, 'lng': 73.80962698029151}}}, 'address_components': [{'types': ['route'], 'long_name': 'Mapusa - Anjuna - Chapora Road', 'short_name': 'Mapusa - Anjuna - Chapora Rd'}, {'types': ['neighborhood', 'political'], 'long_name': 'Beside IDBI Bank, Garden Centre, Opposite Police Station', 'short_name': 'Beside IDBI Bank, Garden Centre, Opposite Police Station'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Mapusa', 'short_name': 'Mapusa'}, {'types': ['locality', 'political'], 'long_name': 'Goa', 'short_name': 'Goa'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403507', 'short_name': '403507'}], 'place_id': 'ChIJ2ffh-uLqvzsRz8d14JEBKw8', 'formatted_address': 'Mapusa - Anjuna - Chapora Rd, Beside IDBI Bank, Garden Centre, Opposite Police Station, Mapusa, Goa, 403507, India'}]|15.590876|73.808278|ChIJ2ffh-uLqvzsRz8d14JEBKw8|Mapusa - Anjuna - Chapora Rd, Beside IDBI Bank, Garden Centre, Opposite Police Station, Mapusa, Goa, 403507, India
168|PowerStores|http://startupgoa.org/company/PowerStores/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.500653, 'lng': 73.827304}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4993040197085, 'lng': 73.8259550197085}, 'northeast': {'lat': 15.5020019802915, 'lng': 73.82865298029151}}}, 'address_components': [{'types': ['route'], 'long_name': 'Mahatma Gandhi Road', 'short_name': 'MG Road'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJDc-w4YjAvzsREY5mQpNs7fg', 'formatted_address': '3rd Floor Magnum Center, Near Hotel Mandovi, MG Road, Panaji, Goa 403001, India'}]|15.500653|73.827304|ChIJDc-w4YjAvzsREY5mQpNs7fg|3rd Floor Magnum Center, Near Hotel Mandovi, MG Road, Panaji, Goa 403001, India
169|Pratham Education Foundation|http://startupgoa.org/company/Pratham%20Education%20Foundation/|[{'types': ['establishment', 'local_government_office', 'point_of_interest'], 'geometry': {'location': {'lat': 21.1208542, 'lng': 79.0315796}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 21.1195052197085, 'lng': 79.0302306197085}, 'northeast': {'lat': 21.1222031802915, 'lng': 79.03292858029151}}}, 'address_components': [{'types': ['premise'], 'long_name': '22', 'short_name': '22'}, {'types': ['political', 'sublocality', 'sublocality_level_3'], 'long_name': 'Parsodi', 'short_name': 'Parsodi'}, {'types': ['political', 'sublocality', 'sublocality_level_2'], 'long_name': 'Jalvihar Colony', 'short_name': 'Jalvihar Colony'}, {'types': ['locality', 'political'], 'long_name': 'Nagpur', 'short_name': 'Nagpur'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'Nagpur', 'short_name': 'Nagpur'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Maharashtra', 'short_name': 'MH'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '440022', 'short_name': '440022'}], 'place_id': 'ChIJF4vqiQjA1DsRIX5kInk93d0', 'formatted_address': '22, Parsodi, Jalvihar Colony, Nagpur, Maharashtra 440022, India'}]|21.1208542|79.0315796|ChIJF4vqiQjA1DsRIX5kInk93d0|22, Parsodi, Jalvihar Colony, Nagpur, Maharashtra 440022, India
170|Privail|http://startupgoa.org/company/Privail/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5319018, 'lng': 73.82644479999999}, 'location_type': 'ROOFTOP', 'viewport': {'southwest': {'lat': 15.5305528197085, 'lng': 73.8250958197085}, 'northeast': {'lat': 15.5332507802915, 'lng': 73.8277937802915}}}, 'address_components': [{'types': ['street_number'], 'long_name': '1', 'short_name': '1'}, {'types': ['route'], 'long_name': 'Lane 1', 'short_name': 'Lane 1'}, {'types': ['political', 'sublocality', 'sublocality_level_3'], 'long_name': 'Defence Colony', 'short_name': 'Defence Colony'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Porvorim', 'short_name': 'Porvorim'}, {'types': ['locality', 'political'], 'long_name': 'Penha de França', 'short_name': 'Penha de França'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403501', 'short_name': '403501'}], 'place_id': 'ChIJ_3SdyBPAvzsRQTVVIF0puHE', 'formatted_address': '16, 1, Lane 1, Defence Colony, Porvorim, Penha de França, Goa 403501, India'}]|15.5319018|73.82644479999999|ChIJ_3SdyBPAvzsRQTVVIF0puHE|16, 1, Lane 1, Defence Colony, Porvorim, Penha de França, Goa 403501, India
171|Private Unlimited|http://startupgoa.org/company/Private%20Unlimited/|||||
172|ProKriya|http://startupgoa.org/company/ProKriya/|||||
173|Prototyze Services|http://startupgoa.org/company/Prototyze%20Services/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4613165, 'lng': 73.8098974}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4599675197085, 'lng': 73.80854841970849}, 'northeast': {'lat': 15.4626654802915, 'lng': 73.8112463802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Dona Paula', 'short_name': 'Dona Paula'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403004', 'short_name': '403004'}], 'place_id': 'ChIJe3DDU8zAvzsR1kQXd1llxJQ', 'formatted_address': 'Monte Carlo, La Citadel Colony, E4, Road Number 7, La Citadel Colony, Dona Paula, Goa 403004, India'}]|15.4613165|73.8098974|ChIJe3DDU8zAvzsR1kQXd1llxJQ|Monte Carlo, La Citadel Colony, E4, Road Number 7, La Citadel Colony, Dona Paula, Goa 403004, India
174|Prudent Bay|http://startupgoa.org/company/Prudent%20Bay/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.4691197, 'lng': 73.8448469}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4677707197085, 'lng': 73.84349791970848}, 'northeast': {'lat': 15.4704686802915, 'lng': 73.8461958802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Alto Santa Cruz', 'short_name': 'Alto Santa Cruz'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403202', 'short_name': '403202'}], 'place_id': 'ChIJ_____1a_vzsRxoYUup3GwIA', 'formatted_address': 'Hallmark 4, Rich Builders Paradise, Alto Santa Cruz, Goa 403202, India'}]|15.4691197|73.8448469|ChIJ_____1a_vzsRxoYUup3GwIA|Hallmark 4, Rich Builders Paradise, Alto Santa Cruz, Goa 403202, India
175|PTC|http://startupgoa.org/company/PTC/|||||
176|Quickcompany|http://startupgoa.org/company/Quickcompany/|||||
177|Rajat Cable Network|http://startupgoa.org/company/Rajat%20Cable%20Network/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.54898, 'lng': 73.759042}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5476310197085, 'lng': 73.75769301970848}, 'northeast': {'lat': 15.5503289802915, 'lng': 73.7603909802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Calangute', 'short_name': 'Calangute'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403516', 'short_name': '403516'}], 'place_id': 'ChIJ8R1IvQjqvzsRTuHYbCGpYcw', 'formatted_address': '6/47 Khobrawado, Calangute, 403516, India'}]|15.54898|73.759042|ChIJ8R1IvQjqvzsRTuHYbCGpYcw|6/47 Khobrawado, Calangute, 403516, India
178|Registrations India|http://startupgoa.org/company/Registrations%20India/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5000438, 'lng': 73.8256091}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.4986948197085, 'lng': 73.82426011970848}, 'northeast': {'lat': 15.5013927802915, 'lng': 73.82695808029149}}}, 'address_components': [{'types': ['route'], 'long_name': 'Malacca Road', 'short_name': 'Malacca Rd'}, {'types': ['political', 'sublocality', 'sublocality_level_1'], 'long_name': 'Althino', 'short_name': 'Althino'}, {'types': ['locality', 'political'], 'long_name': 'Panaji', 'short_name': 'Panaji'}, {'types': ['administrative_area_level_2', 'political'], 'long_name': 'North Goa', 'short_name': 'North Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403001', 'short_name': '403001'}], 'place_id': 'ChIJs7zFQInAvzsRXVFGSyhw5GM', 'formatted_address': 'Malacca Rd, Althino, Panaji, Goa 403001, India'}]|15.5000438|73.8256091|ChIJs7zFQInAvzsRXVFGSyhw5GM|Malacca Rd, Althino, Panaji, Goa 403001, India
179|Remote Software|http://startupgoa.org/company/Remote%20Software/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 15.5233745, 'lng': 73.827827}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 15.5220255197085, 'lng': 73.82647801970849}, 'northeast': {'lat': 15.5247234802915, 'lng': 73.8291759802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Goa', 'short_name': 'Goa'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Goa', 'short_name': 'GA'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '403521', 'short_name': '403521'}], 'place_id': 'ChIJh1nXVnfAvzsRWUri1-WrkpA', 'formatted_address': 'H.No. 1661, Near Tarun Bharat, Alto Betim, Bardez, Penha de Franca, Pundalik Nagar, North Goa, Goa, 403521, India'}]|15.5233745|73.827827|ChIJh1nXVnfAvzsRWUri1-WrkpA|H.No. 1661, Near Tarun Bharat, Alto Betim, Bardez, Penha de Franca, Pundalik Nagar, North Goa, Goa, 403521, India
180|Rhizomatic Web Services|http://startupgoa.org/company/Rhizomatic%20Web%20Services/|[{'types': ['establishment', 'point_of_interest'], 'geometry': {'location': {'lat': 18.553288, 'lng': 73.948261}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'southwest': {'lat': 18.5519390197085, 'lng': 73.94691201970849}, 'northeast': {'lat': 18.5546369802915, 'lng': 73.9496099802915}}}, 'address_components': [{'types': ['locality', 'political'], 'long_name': 'Pune', 'short_name': 'Pune'}, {'types': ['administrative_area_level_1', 'political'], 'long_name': 'Maharashtra', 'short_name': 'MH'}, {'types': ['country', 'political'], 'long_name': 'India', 'short_name': 'IN'}, {'types': ['postal_code'], 'long_name': '411014', 'short_name': '411014'}], 'place_id': 'ChIJd0fTzsTDwjsRPLJjyONehMI', 'formatted_address': 'TEC, Level 9, Tower 2, World Trade Center, Opp EON IT Park, Kharadi, Pune, Maharashtra 411014, India'}]|18.553288|73.948261|ChIJd0fTzsTDwjsRPLJjyONehMI|TEC, Level 9, Tower 2, World Trade Center, Opp EON IT Park, Kharadi, Pune, Maharashtra 411014, India
